,Open,Date,High,Low,Close,Volume
546,359.0499878,7/23/2014 0:00,356.6199951,360.6300049,358.1400146,2687300
547,359.980011,7/24/2014 0:00,358.519989,364.8500061,358.6099854,7088700
548,317.2999878,7/25/2014 0:00,314.7600098,324.8699951,324.0100098,17846500
549,324.25,7/28/2014 0:00,316.5,324.8200073,320.4100037,5932000
550,321.980011,7/29/2014 0:00,319.5,322.8999939,320,2883800
551,321.4500122,7/30/2014 0:00,318.5,322.730011,322.5100098,3969000
552,320.0100098,7/31/2014 0:00,311.8599854,320.6799927,312.9899902,5192000
553,313.6900024,8/1/2014 0:00,304.5899963,315.8299866,307.0599976,7441500
554,308.8399963,8/4/2014 0:00,308.5,316.1799927,313.6499939,4200900
555,313.2999878,8/5/2014 0:00,310.0599976,314.5499878,312.3200073,2852100
556,310.8299866,8/6/2014 0:00,310.2000122,315.7799988,313.8900146,2296900
557,315.2099915,8/7/2014 0:00,309.6499939,315.8800049,311.4500122,2935600
558,311.9400024,8/8/2014 0:00,310.6600037,317.3200073,316.7999878,2705900
559,318.480011,8/11/2014 0:00,316.8800049,320.3800049,318.3299866,2468600
560,318.8900146,8/12/2014 0:00,316.9500122,321.3099976,319.3200073,1915800
561,327.6000061,8/13/2014 0:00,326.1400146,331.7200012,326.2799988,4939100
562,327.7999878,8/14/2014 0:00,326.7099915,334.0899963,333.2099915,3420400
563,334,8/15/2014 0:00,328.3200073,335,333.6300049,3896700
564,335.480011,8/18/2014 0:00,333.769989,337.7999878,334.5299988,2485400
565,334.8699951,8/19/2014 0:00,333.0100098,335.8099976,335.1300049,1713800
566,334.6799927,8/20/2014 0:00,334.019989,337.1600037,335.7799988,1810500
567,336.480011,8/21/2014 0:00,332.230011,336.5799866,332.9100037,1971100
568,332.9899902,8/22/2014 0:00,330.7999878,334.0799866,331.5899963,2211200
569,333.2099915,8/25/2014 0:00,332.7099915,336.769989,334.019989,1957700
570,337,8/26/2014 0:00,334.5499878,344.3599854,341.8299866,3654700
571,342.0899963,8/27/2014 0:00,341.3399963,346.6700134,343.1799927,2961600
572,340,8/28/2014 0:00,338.7999878,341.7900085,340.019989,2252700
573,341.7600098,8/29/2014 0:00,337.6799927,341.8200073,339.0400085,1939500
574,339.980011,9/2/2014 0:00,337.1600037,342.5,342.3800049,2326000
575,342.5400085,9/3/2014 0:00,337.5499878,343.269989,339,1993700
576,343.6900024,9/4/2014 0:00,343.5799866,349.3800049,345.9500122,3965600
577,346.2999878,9/5/2014 0:00,342.5,346.8299866,346.3800049,2107000
578,344.5400085,9/8/2014 0:00,339.0400085,345.8099976,342.3399963,2955300
579,341.6099854,9/9/2014 0:00,329.1799927,341.7600098,329.75,4646800
580,334.2999878,9/10/2014 0:00,328.8200073,334.980011,331.3299866,3797400
581,329.9400024,9/11/2014 0:00,326.3900146,333.0100098,330.519989,2720200
582,329.5599976,9/12/2014 0:00,328.7900085,332.8900146,331.1900024,3429300
583,330.9100037,9/15/2014 0:00,319,331.3299866,323.8900146,4000400
584,321.0700073,9/16/2014 0:00,320.1000061,329.480011,327.7600098,3259900
585,327.7600098,9/17/2014 0:00,321.519989,328,324,4136000
586,325.4400024,9/18/2014 0:00,323.7099915,327.1000061,325,2576900
587,327.6000061,9/19/2014 0:00,325.5700073,332.7600098,331.3200073,6886200
588,328.4899902,9/22/2014 0:00,321.0599976,329.4899902,324.5,3109700
589,322.4599915,9/23/2014 0:00,321.25,327.6000061,323.6300049,2352600
590,324.1700134,9/24/2014 0:00,319.5599976,329.4400024,328.2099915,2642200
591,327.9899902,9/25/2014 0:00,321.3999939,328.5400085,321.9299927,2928800
592,320.6000061,9/26/2014 0:00,317.6400146,323.5,323.2099915,3638000
593,320.5,9/29/2014 0:00,319,323.75,321.8200073,1924600
594,321.3599854,9/30/2014 0:00,318.5100098,323.4299927,322.4400024,2636200
595,322.0400085,10/1/2014 0:00,315.5499878,322.1700134,317.4599915,3089100
596,316.9200134,10/2/2014 0:00,311.3099976,318.5299988,318.4100037,3553900
597,320.3599854,10/3/2014 0:00,319.5299988,325.1600037,322.7399902,3037400
598,323.5,10/6/2014 0:00,319.6000061,324.1300049,322.2000122,2290300
599,319.4299927,10/7/2014 0:00,316.6700134,322,316.980011,2365400
600,316.5799866,10/8/2014 0:00,314.1400146,324.1099854,322.7000122,3452800
601,321.4899902,10/9/2014 0:00,314.519989,322.269989,315.3699951,3587900
602,314.019989,10/10/2014 0:00,311.3800049,317.769989,311.3900146,3681900
603,309.8699951,10/13/2014 0:00,303.4700012,313.2000122,306.4500122,4363900
604,308,10/14/2014 0:00,305.75,312.2399902,308.3099976,3385800
605,304.3500061,10/15/2014 0:00,299.1000061,307.8999939,305.9700012,5343900
606,293.8299866,10/16/2014 0:00,293.8299866,306.8200073,302.8599854,4731300
607,307.1499939,10/17/2014 0:00,302.7200012,309.2000122,303.6400146,4405100
608,302.9500122,10/20/2014 0:00,302.019989,306.5299988,306.2099915,3234500
609,309.8999939,10/21/2014 0:00,307.0700073,315.6400146,315.3299866,3559300
610,315.4299927,10/22/2014 0:00,312.6400146,318.980011,312.9700012,3125900
611,313.3999939,10/23/2014 0:00,311.3999939,316.7999878,313.1799927,9038200
612,284.3999939,10/24/2014 0:00,284,293.8099976,287.0599976,19801100
613,285.7000122,10/27/2014 0:00,285.019989,290.4200134,289.9700012,5950600
614,289.7600098,10/28/2014 0:00,289.7600098,298,295.5899963,5572600
615,299.1099854,10/29/2014 0:00,293.0700073,299.6099854,294.1199951,4881900
616,293.980011,10/30/2014 0:00,292.3599854,299.7399902,299.0700073,4055200
617,305.1499939,10/31/2014 0:00,301.5,305.7200012,305.4599915,4550700
618,306.2399902,11/3/2014 0:00,303.2399902,308.0100098,305.7200012,3242500
619,303.9899902,11/4/2014 0:00,300.1700134,304.25,302.8099976,3427400
620,303.0100098,11/5/2014 0:00,294.1600037,304,296.519989,4674500
621,296.6900024,11/6/2014 0:00,292.2900085,297,296.6400146,3758100
622,297.8200073,11/7/2014 0:00,296.2900085,299.9899902,299.8599854,2647400
623,300,11/10/2014 0:00,300,305.7999878,305.1099854,2809100
624,305.9400024,11/11/2014 0:00,303.6499939,312.3800049,312.0100098,3803600
625,310.75,11/12/2014 0:00,308.7900085,312.5799866,311.5100098,2183000
626,312,11/13/2014 0:00,311.5100098,317.8900146,316.480011,3686400
627,317.1199951,11/14/2014 0:00,316.3999939,332.8800049,327.8200073,8877800
628,326.4400024,11/17/2014 0:00,318.0299988,328,323.0499878,4784900
629,323.9899902,11/18/2014 0:00,323.25,329.5599976,324.9299927,3549500
630,327.25,11/19/2014 0:00,324.019989,328.3999939,326.5400085,3281600
631,324,11/20/2014 0:00,323.3299866,332.6700134,330.5400085,3436700
632,335.4200134,11/21/2014 0:00,331.4700012,338.3299866,332.6300049,4466600
633,334.7799988,11/24/2014 0:00,333.6000061,337.3900146,335.6400146,2754200
634,335.269989,11/25/2014 0:00,331.2799988,336.3299866,335.0400085,2565000
635,333.7799988,11/26/2014 0:00,331.75,334.6499939,333.5700073,1983600
636,336.0299988,11/28/2014 0:00,336.0299988,341.2600098,338.6400146,3051800
637,338.1199951,12/1/2014 0:00,325.9299927,340.6400146,326,4944900
638,327.5,12/2/2014 0:00,323.25,327.9299927,326.3099976,2790300
639,325.730011,12/3/2014 0:00,314.3599854,326.769989,316.5,5681000
640,315.5299988,12/4/2014 0:00,313.4700012,318.5899963,316.9299927,3290300
641,316.7999878,12/5/2014 0:00,310.8399963,316.9299927,312.6300049,3265200
642,311.5700073,12/8/2014 0:00,304.8200073,316.5599976,306.6400146,3639200
643,302.9899902,12/9/2014 0:00,301.1400146,313.6400146,312.5,4049500
644,312,12/10/2014 0:00,304.6799927,313.1900024,305.8399963,3245900
645,307.8900146,12/11/2014 0:00,306.0100098,312.6400146,307.3599854,3262900
646,303.9899902,12/12/2014 0:00,303.0100098,310.6400146,307.3200073,3153500
647,308.8699951,12/15/2014 0:00,302.1499939,310.8599854,306.0700073,3841600
648,304.3500061,12/16/2014 0:00,295.0100098,304.4899902,295.0599976,6501300
649,296.3699951,12/17/2014 0:00,293.0299988,299.6700134,298.8800049,4433500
650,304.0100098,12/18/2014 0:00,293.25,304.5,297.730011,7738100
651,296.9100037,12/19/2014 0:00,295.519989,301.5400085,299.8999939,8709100
652,301.9400024,12/22/2014 0:00,301.9400024,307.3599854,306.5400085,4003800
653,306.980011,12/23/2014 0:00,303.25,307.4899902,306.2900085,2713700
654,306.3800049,12/24/2014 0:00,302.8800049,307,303.0299988,1513800
655,305,12/26/2014 0:00,303.8099976,310.7799988,309.0899963,2893800
656,307.8500061,12/29/2014 0:00,306.5799866,314.269989,312.0400085,3009000
657,309.9100037,12/30/2014 0:00,309.3399963,313.9400024,310.2999878,2093000
658,311.5499878,12/31/2014 0:00,310.0100098,312.980011,310.3500061,2048000
659,312.5799866,1/2/2015 0:00,306.9599915,314.75,308.519989,2783200
660,307.0100098,1/5/2015 0:00,300.8500061,308.3800049,302.1900024,2774200
661,302.2399902,1/6/2015 0:00,292.3800049,303,295.2900085,3519000
662,297.5,1/7/2015 0:00,295.3299866,301.2799988,298.4200134,2640300
663,300.3200073,1/8/2015 0:00,296.1099854,303.1400146,300.4599915,3088400
664,301.480011,1/9/2015 0:00,296.6799927,302.8699951,296.9299927,2592400
665,297.5599976,1/12/2015 0:00,289.2799988,298.5100098,291.4100037,3421400
666,297.480011,1/13/2015 0:00,293.230011,301.5,294.7399902,4136400
667,291.9299927,1/14/2015 0:00,286.5,295.9100037,293.269989,5538700
668,294,1/15/2015 0:00,286.8200073,296,286.9500122,4419200
669,286.2799988,1/16/2015 0:00,285.25,290.7900085,290.7399902,3478200
670,292.5899963,1/20/2015 0:00,286.3900146,293.3599854,289.4400024,3075100
671,289.6400146,1/21/2015 0:00,287.2600098,306,297.25,10065100
672,300,1/22/2015 0:00,300,312.25,310.3200073,5362600
673,308.0799866,1/23/2015 0:00,307.7200012,316.9299927,312.3900146,4496400
674,311.8200073,1/26/2015 0:00,307.519989,313,309.6600037,3169700
675,306.2999878,1/27/2015 0:00,302.6300049,310.2399902,306.75,2920300
676,309.8099976,1/28/2015 0:00,303.7999878,311.5100098,303.9100037,3063800
677,304.730011,1/29/2015 0:00,299.3299866,312.7999878,311.7799988,8656600
678,346.3200073,1/30/2015 0:00,340.7399902,359.5,354.5299988,23856100
679,350.0499878,2/2/2015 0:00,350.0100098,365,364.4700012,10231900
680,360.2900085,2/3/2015 0:00,360.2099915,367.8200073,363.5499878,6212600
681,358.3800049,2/4/2015 0:00,358.230011,367.5,364.75,4169900
682,366,2/5/2015 0:00,365.8999939,378.7999878,373.8900146,7247600
683,374.8699951,2/6/2015 0:00,371.0100098,375.9899902,374.2799988,3892400
684,371,2/9/2015 0:00,367.2000122,374.4100037,370.5599976,2724600
685,371.1900024,2/10/2015 0:00,368.5100098,374.2999878,373,2287200
686,371.230011,2/11/2015 0:00,371.1000061,377.1000061,375.1400146,2786500
687,375.1000061,2/12/2015 0:00,373.1499939,378.5100098,377.1700134,2791100
688,378.4100037,2/13/2015 0:00,377.0100098,383,381.8299866,3475100
689,377.7200012,2/17/2015 0:00,372.6700134,379.9899902,375.4299927,3673200
690,373.7799988,2/18/2015 0:00,372.8500061,376.7399902,373.3699951,2650600
691,373.4899902,2/19/2015 0:00,373.4299927,381.8800049,379,2953800
692,378.6199951,2/20/2015 0:00,375.8399963,383.7000122,383.6600037,3258000
693,383.4400024,2/23/2015 0:00,378,384.5400085,380.1400146,2177000
694,378.6499939,2/24/2015 0:00,376.1600037,380.480011,378.5899963,1920800
695,377.269989,2/25/2015 0:00,376.5400085,387.8500061,385.3699951,3174500
696,384.0700073,2/26/2015 0:00,383.2799988,389.3699951,384.7999878,2687100
697,384,2/27/2015 0:00,379.7900085,385.9899902,380.1600037,2532300
698,380.8500061,3/2/2015 0:00,379.480011,385.8999939,385.6600037,2139200
699,383.9500122,3/3/2015 0:00,381.6000061,386.1000061,384.6099854,1946500
700,385.7099915,3/4/2015 0:00,382.1900024,387.8999939,382.7200012,2259100
701,385.6099854,3/5/2015 0:00,383.8900146,388.4200134,387.8299866,2693500
702,385.519989,3/6/2015 0:00,378.8800049,387,380.0899963,2627000
703,378.3999939,3/9/2015 0:00,375.2799988,379.3299866,378.5599976,2311400
704,377.4500122,3/10/2015 0:00,369.1799927,377.769989,369.5100098,3121000
705,370.6099854,3/11/2015 0:00,366.2600098,373.3500061,366.3699951,2495100
706,368.8200073,3/12/2015 0:00,367.519989,375.5,374.2399902,2810000
707,371.519989,3/13/2015 0:00,366.6799927,373.9899902,370.5799866,2611700
708,370.3800049,3/16/2015 0:00,366.7200012,373.9400024,373.3500061,2354100
709,371.1099854,3/17/2015 0:00,369.6400146,374.5,371.9200134,2037000
710,369.9700012,3/18/2015 0:00,366.7000122,375.9899902,375.1400146,2654100
711,373.8699951,3/19/2015 0:00,372.1900024,377.1099854,373.2399902,1915700
712,376.2900085,3/20/2015 0:00,375.9200134,379.3699951,378.4899902,3763600
713,378.0700073,3/23/2015 0:00,374.9400024,381.769989,375.1099854,2239300
714,373.9899902,3/24/2015 0:00,372.269989,375.2399902,374.0899963,2228200
715,375.1700134,3/25/2015 0:00,370.2900085,380.5,370.9599915,3429500
716,369.5899963,3/26/2015 0:00,365.6499939,371.3999939,367.3500061,2930000
717,367.1099854,3/27/2015 0:00,366.5700073,373.1700134,370.5599976,2609800
718,371.8699951,3/30/2015 0:00,371.5499878,376.1199951,374.5899963,1820900
719,373.2399902,3/31/2015 0:00,371.5100098,377.7000122,372.1000061,2506100
720,372.1000061,4/1/2015 0:00,368.3399963,373.1600037,370.2600098,2458100
721,370.5,4/2/2015 0:00,369,373.2799988,372.25,1875300
722,370.1000061,4/6/2015 0:00,369.3599854,380.2000122,377.0400085,3050700
723,376.1499939,4/7/2015 0:00,374.0299988,379.3099976,374.4100037,1954900
724,374.6600037,4/8/2015 0:00,374.6499939,381.5799866,381.2000122,2636400
725,380.6600037,4/9/2015 0:00,378.7999878,384.4200134,383.5400085,2392300
726,384.3099976,4/10/2015 0:00,381.3200073,387.1199951,382.6499939,2573500
727,383.5299988,4/13/2015 0:00,380.1400146,385.2799988,382.3599854,1894500
728,383.5100098,4/14/2015 0:00,381.2099915,387.8099976,385.1099854,2583600
729,384.6499939,4/15/2015 0:00,381.6400146,385.7799988,383.4500122,1933200
730,383.6900024,4/16/2015 0:00,383.5499878,387.4500122,386.0400085,2080400
731,382.6300049,4/17/2015 0:00,374.3999939,383.5599976,375.5599976,3839700
732,378.5499878,4/20/2015 0:00,377,391.9400024,389.5100098,5016100
733,391.3099976,4/21/2015 0:00,386.7999878,394.6000061,391.1799927,4643500
734,391.9100037,4/22/2015 0:00,388,394.2799988,389.7999878,3474700
735,390.2099915,4/23/2015 0:00,386.1499939,391.8800049,389.9899902,7980000
736,439,4/24/2015 0:00,439,452.6499939,445.1000061,17176900
737,443.8599854,4/27/2015 0:00,437.4100037,446.9899902,438.5599976,5430900
738,438.5100098,4/28/2015 0:00,428.0400085,439,429.3099976,4140500
739,426.75,4/29/2015 0:00,426.0299988,434.2399902,429.3699951,3621700
740,427.1099854,4/30/2015 0:00,419.2399902,431.75,421.7799988,3647900
741,423.8200073,5/1/2015 0:00,416,425.6400146,422.8699951,3565800
742,424.7999878,5/4/2015 0:00,422.4200134,429.769989,423.0400085,2270400
743,422.8500061,5/5/2015 0:00,421.019989,427.5100098,421.1900024,2856400
744,421.4299927,5/6/2015 0:00,414.5499878,422.7200012,419.1000061,2552500
745,424.1499939,5/7/2015 0:00,422.8500061,428.5,426.8800049,2766100
746,430.75,5/8/2015 0:00,430.1700134,435.2000122,433.6900024,2908800
747,432.5100098,5/11/2015 0:00,431.3699951,439,432.8500061,2393700
748,431.0799866,5/12/2015 0:00,426.7099915,433.25,431.019989,1947800
749,429.980011,5/13/2015 0:00,425.7999878,433.5299988,426.8699951,1996300
750,429.4500122,5/14/2015 0:00,427.0100098,433,432.2799988,1888500
751,428,5/15/2015 0:00,424.2999878,430.3999939,426,4240300
752,426,5/18/2015 0:00,421.4599915,427.269989,425.2399902,2390200
753,424.8699951,5/19/2015 0:00,420.6300049,428.2399902,421.7099915,2464200
754,420.6000061,5/20/2015 0:00,418.3599854,427.1000061,423.8599854,2196200
755,428,5/21/2015 0:00,428,436.8999939,431.6300049,4121400
756,431.5499878,5/22/2015 0:00,427.6099854,432.4400024,427.6300049,2020600
757,426.2000122,5/26/2015 0:00,422,427,425.4700012,2244200
758,427.4500122,5/27/2015 0:00,425.0100098,431.8500061,431.4200134,2231100
759,429.7099915,5/28/2015 0:00,425.4700012,431.3500061,426.5700073,1912400
760,427.230011,5/29/2015 0:00,427.230011,432.5,429.230011,3016100
761,430.3999939,6/1/2015 0:00,426.2000122,433.1600037,430.9200134,2253300
762,430.0700073,6/2/2015 0:00,426.25,433.230011,430.9899902,1668900
763,434.3999939,6/3/2015 0:00,432.75,438.3900146,436.5899963,2727900
764,434.3999939,6/4/2015 0:00,429.2600098,436.7600098,430.7799988,2510800
765,429.6600037,6/5/2015 0:00,426.5,430.7999878,426.9500122,1907900
766,425.6199951,6/8/2015 0:00,421.4299927,426.7999878,423.5,2172500
767,422.9599915,6/9/2015 0:00,419.1400146,427.4899902,425.480011,2288700
768,426.4599915,6/10/2015 0:00,425.6600037,432.2000122,430.769989,2172300
769,432.2900085,6/11/2015 0:00,431.4700012,438.8900146,432.9700012,2922500
770,431.25,6/12/2015 0:00,428.2600098,432.3599854,429.9200134,2054400
771,427.6600037,6/15/2015 0:00,422.6400146,428.0499878,423.6700134,2051000
772,424.1499939,6/16/2015 0:00,422.6700134,427.9700012,427.2600098,2296400
773,428.3599854,6/17/2015 0:00,424.75,431.3500061,427.8099976,2185900
774,430.2999878,6/18/2015 0:00,429.4100037,439.730011,439.3900146,3378400
775,440.2600098,6/19/2015 0:00,433.2399902,444.9899902,434.9200134,4495100
776,437,6/22/2015 0:00,434.1799927,439.2399902,436.2900085,1823600
777,435.5899963,6/23/2015 0:00,433.6900024,447.0400085,445.9899902,3245000
778,444.9700012,6/24/2015 0:00,440.230011,446.4700012,440.8399963,2620800
779,438.0700073,6/25/2015 0:00,436.3900146,443.4700012,440.1000061,2237500
780,441.7600098,6/26/2015 0:00,435.0599976,443.4899902,438.1000061,2624500
781,434.980011,6/29/2015 0:00,429,437,429.8599854,2753200
782,434.2000122,6/30/2015 0:00,430.4599915,435.5700073,434.0899963,2596900
783,439.3500061,7/1/2015 0:00,435.5799866,440,437.3900146,1987100
784,437,7/2/2015 0:00,433.480011,438.2000122,437.7099915,1343400
785,435.230011,7/6/2015 0:00,433.519989,439.730011,436.0400085,1903200
786,435.6799927,7/7/2015 0:00,425.5700073,437.730011,436.7200012,3454200
787,434.3500061,7/8/2015 0:00,428.8299866,435.9899902,429.7000122,2383100
788,434.8999939,7/9/2015 0:00,434.1499939,438.7200012,434.3900146,2271400
789,440.4899902,7/10/2015 0:00,439,444.7200012,443.5100098,2401000
790,448.2900085,7/13/2015 0:00,447.5400085,457.8699951,455.5700073,3956800
791,462.3200073,7/14/2015 0:00,458.1600037,469.6000061,465.5700073,4736200
792,463.0400085,7/15/2015 0:00,460.2000122,464.7000122,461.1900024,2987400
793,465.5,7/16/2015 0:00,464.7999878,475.8800049,475.480011,4095600
794,477.7000122,7/17/2015 0:00,477.25,485.4200134,483.0100098,4932200
795,492.5700073,7/20/2015 0:00,485.3999939,493.2000122,488.1000061,4752500
796,487.8999939,7/21/2015 0:00,482.5499878,488.8800049,488,3181800
797,485.9899902,7/22/2015 0:00,484.8999939,492.5,488.269989,3114900
798,491.6600037,7/23/2015 0:00,475.7000122,491.6600037,482.1799927,9374400
799,578.9899902,7/24/2015 0:00,529.3499756,580.5700073,529.4199829,21909400
800,527.75,7/27/2015 0:00,526.5999756,544.9500122,531.4099731,7491000
801,536,7/28/2015 0:00,523.1199951,536.3900146,526.0300293,5273100
802,530.9199829,7/29/2015 0:00,525.0200195,532.9699707,529,3752600
803,527.6500244,7/30/2015 0:00,524.289978,539.2000122,536.7600098,3743100
804,539.0900269,7/31/2015 0:00,534.5200195,542.8400269,536.1500244,3025600
805,537.4500122,8/3/2015 0:00,529.3599854,540.4400024,535.0300293,3014200
806,529.6900024,8/4/2015 0:00,529.1599731,536.9500122,531.9000244,2934600
807,538.7999878,8/5/2015 0:00,534.1199951,539.1400146,537.0100098,2889400
808,539.2999878,8/6/2015 0:00,527.5200195,542.7399902,529.460022,3820500
809,529.1599731,8/7/2015 0:00,518.210022,529.460022,522.6199951,3969200
810,528.5200195,8/10/2015 0:00,523,532.2800293,524,2615900
811,523.6500244,8/11/2015 0:00,522,528.9799805,527.460022,2676600
812,523.75,8/12/2015 0:00,513.0599976,527.5,525.9099731,3962300
813,527.3699951,8/13/2015 0:00,525.4899902,534.6599731,529.6599731,2895200
814,528.25,8/14/2015 0:00,528.25,534.1099854,531.5200195,1994800
815,531.289978,8/17/2015 0:00,527.1199951,538.7399902,535.2199707,2581700
816,535.039978,8/18/2015 0:00,533,539.4899902,535.0200195,2071300
817,533.7399902,8/19/2015 0:00,529,537.25,532.9199829,2324000
818,530.3900146,8/20/2015 0:00,515.7700195,533.25,515.7800293,4408000
819,507.3599854,8/21/2015 0:00,494.4700012,512.3300171,494.4700012,6706500
820,463.5799866,8/24/2015 0:00,451,476.5799866,463.3699951,10097600
821,487.4899902,8/25/2015 0:00,466.25,489.4400024,466.3699951,5679300
822,484.019989,8/26/2015 0:00,478.7600098,503.7200012,500.769989,6358600
823,513.710022,8/27/2015 0:00,507.2600098,522.6900024,518.3699951,6114500
824,517.5,8/28/2015 0:00,513.039978,521.5,518.0100098,2746700
825,516.4400024,8/31/2015 0:00,509.0700073,519.4099731,512.8900146,3002300
826,499.1400146,9/1/2015 0:00,493.4299927,510,496.5400085,3864500
827,505.0899963,9/2/2015 0:00,497.7200012,510.8599854,510.5499878,3707100
828,514.5,9/3/2015 0:00,502.5700073,515.8400269,504.7200012,3149700
829,497.6499939,9/4/2015 0:00,495.6400146,502.8500061,499,2692500
830,508.6900024,9/8/2015 0:00,508.5100098,518.3499756,517.539978,3810700
831,524,9/9/2015 0:00,515.0599976,529.9500122,516.8900146,4370700
832,515.1500244,9/10/2015 0:00,514.7800293,526.1300049,522.2399902,2576000
833,521.0700073,9/11/2015 0:00,520.6099854,529.4400024,529.4400024,3227900
834,529.4400024,9/14/2015 0:00,518.5800171,532.4500122,521.3800049,3130200
835,523.25,9/15/2015 0:00,517.2000122,527.9199829,522.3699951,2865900
836,521.9799805,9/16/2015 0:00,518.5200195,528.2999878,527.3900146,2252800
837,526.9799805,9/17/2015 0:00,526.5700073,546.9699707,538.8699951,4169500
838,534.6199951,9/18/2015 0:00,531.3499756,546.2399902,540.2600098,6160100
839,544.3300171,9/21/2015 0:00,539.5900269,549.7800293,548.3900146,3283300
840,539.710022,9/22/2015 0:00,532.6599731,543.5499878,538.4000244,3841700
841,538.2999878,9/23/2015 0:00,534,541.210022,536.0700073,2237600
842,530.5499878,9/24/2015 0:00,522.8699951,534.5599976,533.75,3501000
843,542.5700073,9/25/2015 0:00,521.4000244,542.7999878,524.25,4031000
844,520.0200195,9/28/2015 0:00,494.3299866,520.2800293,504.0599976,5434500
845,506,9/29/2015 0:00,490.5,511.480011,496.0700073,4457500
846,505.4400024,9/30/2015 0:00,501.6700134,512.7999878,511.8900146,4004700
847,511,10/1/2015 0:00,506,520.7999878,520.7199707,3768500
848,512.9899902,10/2/2015 0:00,508.1000061,532.5999756,532.539978,4597800
849,536.9899902,10/5/2015 0:00,536,545.9099731,543.6799927,3391400
850,545.5,10/6/2015 0:00,533.3300171,551.5,537.4799805,4502800
851,541.789978,10/7/2015 0:00,529,542,541.9400024,3812100
852,536.710022,10/8/2015 0:00,519.8900146,539.3900146,533.1599731,4676400
853,534.4799805,10/9/2015 0:00,530.2700195,541.789978,539.7999878,3537400
854,539.960022,10/12/2015 0:00,539.7999878,550.8200073,550.1900024,2776100
855,546.2600098,10/13/2015 0:00,543.0999756,553.2000122,548.9000244,2938000
856,551.3400269,10/14/2015 0:00,539.6799927,552.25,544.8300171,3582100
857,547.75,10/15/2015 0:00,547,563,562.4400024,4937000
858,565.2700195,10/16/2015 0:00,560.3099976,570.9400024,570.7600098,4315800
859,570.7600098,10/19/2015 0:00,567.3800049,579,573.1500244,4375400
860,572,10/20/2015 0:00,555.2800293,573,560.8800049,4346200
861,563.8699951,10/21/2015 0:00,552.5200195,565.25,555.7700195,3343600
862,562.7000122,10/22/2015 0:00,556.6699829,569.1500244,563.9099731,7779400
863,617.6799927,10/23/2015 0:00,595.3599854,619.4500122,599.0300293,10692700
864,602.2999878,10/26/2015 0:00,596.289978,609.8499756,608.6099854,4269700
865,608.5999756,10/27/2015 0:00,605.5300293,614.710022,611.0100098,3787100
866,612.2999878,10/28/2015 0:00,609.5,617.2299805,617.0999756,3926200
867,617.7000122,10/29/2015 0:00,615.3900146,627.539978,626.5499878,3896000
868,626.0100098,10/30/2015 0:00,625.2800293,630.7199707,625.9000244,3874400
869,627.1300049,11/2/2015 0:00,620.4099731,628.6300049,628.3499756,2816500
870,629.5300293,11/3/2015 0:00,622,629.8900146,625.3099976,3246900
871,627.7600098,11/4/2015 0:00,627.3499756,645.9299927,640.9500122,4840500
872,647.0999756,11/5/2015 0:00,643.0900269,657,655.6500244,4723800
873,655,11/6/2015 0:00,652,662.2600098,659.3699951,4092200
874,658.6500244,11/9/2015 0:00,647.8499756,661.960022,655.4899902,4048800
875,651.0100098,11/10/2015 0:00,647.2600098,660,659.6799927,3489500
876,663.25,11/11/2015 0:00,663.25,675.960022,673.25,5387300
877,673,11/12/2015 0:00,664.2199707,675.6400146,665.5999756,4284700
878,663.5700073,11/13/2015 0:00,640.4500122,667,642.3499756,6261100
879,640.9199829,11/16/2015 0:00,622.289978,649.9899902,647.8099976,7435900
880,650.6500244,11/17/2015 0:00,641,653.25,643.2999878,4320200
881,646.5100098,11/18/2015 0:00,646.3699951,664.8800049,663.539978,4469800
882,664.9899902,11/19/2015 0:00,659,672.8599854,661.2700195,4705200
883,667.9400024,11/20/2015 0:00,657.5700073,668.8699951,668.4500122,3896100
884,671.5,11/23/2015 0:00,670.1199951,682.7700195,678.9899902,4385100
885,674.1400146,11/24/2015 0:00,661.210022,675.7999878,671.1500244,4543400
886,675,11/25/2015 0:00,671.2399902,679.7000122,675.3400269,2697900
887,680.7999878,11/27/2015 0:00,672.0999756,680.9899902,673.2600098,1966800
888,675.9000244,11/30/2015 0:00,664.5999756,681.289978,664.7999878,5693200
889,673.75,12/1/2015 0:00,667.8599854,681,679.0599976,4751200
890,681,12/2/2015 0:00,674.25,684.8200073,676.0100098,4273500
891,679.4400024,12/3/2015 0:00,661.4799805,682.789978,666.25,5064700
892,666,12/4/2015 0:00,661.4000244,674.7800293,672.6400146,4534800
893,674.7399902,12/7/2015 0:00,660.5,675.460022,669.8300171,3732800
894,663.1300049,12/8/2015 0:00,659.789978,679.9899902,677.3300171,3651900
895,678,12/9/2015 0:00,655.6799927,679,664.789978,5158200
896,665.5900269,12/10/2015 0:00,659.5599976,668.5300293,662.3200073,3455500
897,651.2299805,12/11/2015 0:00,639.6199951,657.8800049,640.1500244,5474400
898,641.75,12/14/2015 0:00,635.2700195,658.5900269,657.9099731,4329700
899,665.0300293,12/15/2015 0:00,657.3499756,671.5,658.6400146,4753400
900,663.5599976,12/16/2015 0:00,659.3200073,677.3499756,675.7700195,3964500
901,680,12/17/2015 0:00,670.6500244,682.5,670.6500244,3681600
902,668.6500244,12/18/2015 0:00,664.1300049,676.8400269,664.1400146,6841300
903,668.5,12/21/2015 0:00,658.9299927,669.9000244,664.5100098,3250900
